Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,District Code,District Name,Police Agency Code,Police Agency Name,Crash Year,Crash Month,Time of Day,Hour of Day,Illumination,Road Condition,Collision Type,Urban / Rural,Fatality Count,Injury Count,Person Count,Total Unit Count,Latitude,Longitude,Vehicle Count,Suspected Serious Injury Count,Suspected Minor Injury Count,Possible Injury Count,Total Injury Count,16 Year Old Driver Count,17 Year Old Driver Count,18 Year Old Driver Count,19 Year Old Driver Count,20 Year Old Driver Count,50-64 Year Old Driver Count,65-74 Year Old Driver Count,75 Plus Year Old Driver Count,Unbelted Occupant Count,Latitude (Decimal),Longitude (Decimal),Interstate,State Road,Local Road Only,Turnpike,Injury,Fatal,Alcohol Related,Drinking Driver,Underage Drinking Driver,Unlicensed,Distracted,Cell Phone,No Clearance,Running Red Light,Tailgating,Speeding,Speeding Related,Aggressive Driving,Fatigue / Asleep,Unbelted,NHTSA Aggressive Driving,Running Stop Sign,Hit Parked Vehicle,Suspected Serious Injury,Suspected Minor Injury,Drug Related,Illegal Drug Related,Drugged Driver,Impaired Driver,Geographic Location of the Crash
1998057678,21,Cumberland,21103,Hampden Twp,08,District 8-0,68H01,PSP - Harrisburg,1998,6,1016,10,Daylight,Dry,Hit fixed object,Urban,0,0,1,1,40 14:31.200,76 58:47.640,1,0,0,0,0,0,0,0,0,0,1,0,0,1,40.2419,-76.9799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40.2419, -76.9799)"
1998031021,15,Chester,15301,Coatesville City,06,District 6-0,15301,COATESVILLE CITY,1998,2,1443,14,Daylight,Dry,Angle,Urban,0,2,3,2,,,2,0,0,2,2,1,0,0,0,0,1,0,0,2,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2002024871,02,Allegheny,02113,Penn Hills Twp,11,District 11-0,02113,PENN HILLS,2001,9,1721,17,Daylight,Dry,Angle,Urban,0,4,4,2,40 29:40.510,79 47:18.287,2,0,3,1,4,0,0,0,0,0,1,0,0,1,40.4945,-79.7884,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"(40.4945, -79.7884)"
2009072427,02,Allegheny,02421,Crafton Boro,11,District 11-0,02421,CRAFTON BORO,2009,7,0156,1,Dark street lights,Wet,Hit fixed object,Urban,0,2,2,1,40 26:16.129,80 03:47.556,1,0,0,2,2,0,1,0,0,0,0,0,0,2,40.4378,-80.0632,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,"(40.4378, -80.0632)"
2014100186,10,Butler,10211,Connoquenessing Twp,10,District 10-0,68D01,PSP - Butler,2014,10,0918,9,Daylight,Dry,Rear-end,Rural,0,2,3,3,40 51:13.280,79 58:51.679,3,0,0,2,2,0,0,0,0,0,1,0,0,1,40.8537,-79.981,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(40.8537, -79.981)"
2002211327,55,Somerset,55218,Paint Twp,09,District 9-0,55218,PAINT TWP,2002,10,1255,12,Daylight,Dry,Angle,Rural,0,0,3,2,40 12:51.840,78 48:16.560,2,0,0,0,0,1,0,0,0,0,0,0,0,2,40.2144,-78.8046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"(40.2144, -78.8046)"
2017097208,64,Westmoreland,64101,North Huntingdon Twp,12,District 12-0,64101,NORTH HUNTINGDON TWP,2017,9,1805,18,Daylight,Dry,Rear-end,Urban,0,3,3,2,40 20:10.074,79 44:42.747,2,1,1,1,3,0,0,0,0,0,0,1,0,1,40.3361,-79.7453,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,"(40.3361, -79.7453)"
2005006966,40,Luzerne,40304,Wilkes,04,District 4-0,40304,WILKES BARRE CITY,2004,5,1113,11,Daylight,Dry,Angle,Urban,0,0,3,2,41 14:22.257,75 52:09.102,2,0,0,0,0,0,0,0,2,0,0,0,0,1,41.2395,-75.8692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"(41.2395, -75.8692)"
2013096638,40,Luzerne,40303,Pittston City,04,District 4-0,40303,PITTSTON CITY,2013,9,0016,0,Dark street lights,Dry,Hit fixed object,Urban,0,0,2,1,41 19:52.876,75 47:10.210,1,0,0,0,0,0,0,0,1,0,0,0,0,2,41.3314,-75.7862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,"(41.3314, -75.7862)"
2009038140,02,Allegheny,02301,Pittsburgh City,11,District 11-0,68B04,PSP - Uniontown,2009,4,1349,13,Daylight,Dry,Sideswipe (same dir.),Urban,0,1,3,2,40 25:41.228,80 01:49.293,2,0,1,0,1,0,0,0,0,0,0,0,0,1,40.428,-80.0304,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"(40.428, -80.0304)"
2005152902,26,Fayette,26211,Luzerne Twp,12,District 12-0,68B02,PSP - Belle Vernon,2005,6,0215,2,Dark no street lights,Dry,Hit fixed object,Rural,0,3,3,1,39 57:53.000,79 56:18.982,1,3,0,0,3,0,0,0,0,0,0,0,0,3,39.9625,-79.9373,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,"(39.9625, -79.9373)"
2000117421,09,Bucks,09202,Bensalem Twp,06,District 6-0,68M03,PSP - Trevose,2000,8,1337,13,Daylight,Wet,Hit fixed object,Urban,0,0,1,1,40 04:01.200,74 57:53.280,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40.067,-74.9652,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,"(40.067, -74.9652)"
1999076709,62,Washington,62228,Union Twp,12,District 12-0,62228, ,1999,8,0727,7,Dawn,Dry,Hit fixed object,Urban,0,0,1,1,40 13:52.320,79 58:21.720,1,0,0,0,0,0,0,0,0,1,0,0,0,1,40.2312,-79.9727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"(40.2312, -79.9727)"
2010094938,04,Beaver,04211,New Sewickley Twp,11,District 11-0,04211,NEW SEWICKLEY TWP,2010,9,2021,20,Dark no street lights,Dry,Hit fixed object,Rural,0,1,1,1,40 43:24.398,80 11:46.770,1,0,1,0,1,0,0,0,0,0,0,0,0,1,40.7234,-80.1963,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"(40.7234, -80.1963)"
1997010598,43,Mercer,43225,South Pymatuning Twp,01,District 1-0,43225,SOUTH PYMATUMING TWP,1997,2,1203,12,Daylight,Wet,Angle,Rural,0,3,3,2,41 16:26.040,80 30:23.400,2,0,3,0,3,0,0,0,0,0,0,0,0,1,41.2739,-80.5065,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,"(41.2739, -80.5065)"
2006006491,33,Jefferson,33212,Perry Twp,10,District 10-0,68C01,PSP - Punxsutawney,2005,12,2320,23,Dark no street lights,Wet,Hit fixed object,Rural,0,0,2,1,40 57:29.000,79 03:45.361,1,0,0,0,0,0,0,0,1,0,0,0,0,1,40.9583,-79.0626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"(40.9583, -79.0626)"
2003001125,23,Delaware,23101,Aston Twp,06,District 6-0,23101,ASTON TWP,2002,3,0825,8,Daylight,Wet,Hit fixed object,Urban,0,0,1,1,39 53:35.037,75 25:56.632,1,0,0,0,0,0,0,0,0,0,0,0,0,1,39.893,-75.4324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"(39.893, -75.4324)"
2000137402,20,Crawford,20230,Vernon Twp,01,District 1-0,20230,VERNON TWP,2000,12,0105,1,Dark street lights,Unknown (expired),Angle,Rural,0,0,2,2,41 37:14.160,80 12:45.720,2,0,0,0,0,0,0,0,1,1,0,0,0,1,41.6206,-80.2128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"(41.6206, -80.2128)"
2005108177,47,Montour,47208,Valley Twp,03,District 3-0,68F06,PSP - Milton,2005,2,2338,23,Dark no street lights,Dry,Non collision,Rural,0,4,4,1,,,1,0,0,4,4,0,0,1,0,0,0,0,0,2,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,
